X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,,,,,,,
-118.5308475,42.5418118,0,03.09 Alvord Hot Springs,"Hikers take time out for a relaxing dip in a rustic hot springs-fed pool at the edge of the Alvord Desert, in Harney County. All the owner asks is that you don't vandalize the site and that you leave him alone.",3,9,2/6/92,,,,,,,,
-120.7721197,42.9669679,0,03.09 Trumpeter Swans,Trumpeter swans were once thought to have been hunted to extinction. Now a small population in Idaho and Wyoming is growing. Can some of those birds be transplanted back into a historic wintering spot in south central Oregon?,3,9,2/6/92,,,,,,,,
-121.3791195,44.1312505,0,03.09 Wild Horse Photo Camp,"Photographers have been coming to the Photographers Horse Round up for years. Just north of Bend, Oregon you'll find Rock Springs Guest Ranch home of the Horse Round Up. Renowned photographer Wilma Roberts started the Round Up in the 1960's. Since than photographers from all over the world have taken part in this unique seminar. The combination of horses, dust and light combine to make images which seem to come straight out of the old west.",3,9,2/6/92,,,,,,,,
-120.9263771,44.3365756,0,03.10 Range Wars,Cattle ranchers on private land working to restore the environment and improve grazing at the same time. Doc Hatfield is a pioneering cattle rancher who is trying to reverse a century of overgrazing on his land and bring back green grass.,3,10,2/12/92,,,,,,,,
-120.9410802,43.791555,0,03.11 Pine Mountain Observatory,"The volcanic peaks of central Oregon are the perfect location for an observatory that may provide new data about deep space. The Pine Mountain Observatory, 6300 feet above sea level, uses relatively small telescopes with enormous computing power.",3,11,2/20/92,,,,,,,,
-122.6391915,44.868796,0,03.11 Silver Falls State Park,"Take a leisurely seven mile hike and see one of the greatest collections of waterfalls in Oregon. There are ten falls in the park, including six that are over 100 feet tall. Several of the falls have amphitheaters behind them that allow the hiker to walk behind the falls. The park also has a large conference center, horse corrals, and four miles of bicycle trails.",3,11,2/20/92,,,,,,,,
-122.6510019,47.7524343,0,03.11 Yew Trees and Cancer,"Taxol is an anti-cancer medication with a lot of promise. It comes only from the Pacific yew tree which grows only in the Pacific Northwest. While the trees are scarce and grow extremely slowly, timber companies continue to toss the trees away when clear cutting.",3,11,2/20/92,,,,,,,,
-118.5171235,45.2227519,0,03.12 Coyotes,A Closeup look at this amazing animal. Is it a vicious predator or a misunderstood canine?,3,12,2/27/92,,,,,,,,
-122.1637432,46.2803597,0,03.12 Mount St. Helens Bad Grass,"After the eruption of Mount St. Helens, non-native grass was planted to prevent erosion. Scientists worry that seeding was a mistake, as erosion could have actually aided the recovery process, uncovering native species that survived the blast. A once in a life time opportunity to study the process of natural restoration, Scientists fear that human intervention has forever altered the face of Mount St. Helens' recovering ecosystem.",3,12,2/27/92,,,,,,,,
-121.9405947,45.6440025,0,03.12 Squawfish,"Squawfish are devouring endangered Salmon smolt, and now there's a bounty on them in an attempt to protect the smolt heading downstream. The Squawfish population has soared along the many hydroelectric dams which cross the mighty Columbia River. Biologist, researchers and fisheries managers are all studying the problem, and have come up with some innovative ways to catch and use the Squawfish.",3,12,2/27/92,,,,,,,,
-124.050525,46.2470669,0,03.13 Coast Guard Rescue Training,"The U.S. Coast Guard sends its students from all over the country to train in the waters at the mouth of the Columbia River. In a place known as the ""graveyard of the Pacific,"" they must maneuver a 44-foot boat and retrieve a mannequin from the giant waves.",3,13,3/26/92,,,,,,,,
-121.3361341,44.0299863,0,03.13 Deschutes River Management,A huge increase in the number of rafters and other recreators on the Deschutes River leads to conflict. Folks disagree on whether restrictions are needed.,3,13,3/26/92,,,,,,,,
-122.6697774,45.522498,0,03.13 Waterfront Park,"Portland's waterfront was once covered in warehouses and docks. The creation of Tom McCall Waterfront Park changed the face of the city, and it is now so well-loved and well-used that the city is struggling to keep it in shape.",3,13,3/26/92,,,,,,,,
-118.8462671,43.2666731,0,04.01 Bird Call Collector,"Nationally acclaimed bird-call recorder Jeff Keller sets out to capture the best audio recording of the Sandhill Crane ever made. Setting up his equipment overnight and waiting into the morning for the cranes to arrive, the birds must land within 100 feet of his microphones in order for him to get a quality recording. With each approaching flock of birds flying right overhead and out of range, will Jeff get a recording of the cranes at all?",4,1,10/8/92,,,,,,,,
-123.4091555,42.1056327,0,04.01 Oregon Cave Restoration,"At the Oregon Caves National Monument, painstaking restoration work is performed by hand. When the caves became popular with tourists earlier in the 20th century, ""improvements"" like widened passageways and added staircases caused unintentional damage to the caves' fragile environment.",4,1,10/8/92,,,,,,,,
-118.4523447,45.6977703,0,04.01 Passing On Ancient Customs,A Native American family's attempts to keep their grandchildren interested in the old ways. NE Oregon,4,1,10/8/92,,,,,,,,
-118.4192177,44.8102491,0,04.02 Ghost Town,"During the Oregon gold rush of the late 1800s Granite, 40 miles from Baker City, thrived with a population of 2,000. Now only a handful of residents remain. Jerry Myers gives us a tour of the cemetery and town buildings. His tour includes stories of residents of the town that were told to him by his Uncle Oat, resident of Granite from 1920 to 1978. Uncle Oat is known for being the sole resident of Granite in the 1950s.",4,2,10/15/92,,,,,,,,
-124.0471424,44.6176257,0,04.02 Oregon Coast Aquarium,A look at the work that goes into setting up a world class aquarium––including an ocean roundup for native fish.Newport Oregon Coast Aquaruium,4,2,10/15/92,,,,,,,,
-122.3377311,45.5129132,0,04.02 Sandy River,"As close as it is to the Portland Metro area, the Sandy River remains pristine, a crucial habitat for salmon and a source of drinking water. But new development is threatening this waterway.",4,2,10/15/92,,,,,,,,
-124.1084737,44.314528,0,04.03 Marbled Murrelets,"Scientists are just beginning to learn about the life cycle of the elusive marbled murrelet. These sea birds nest at least 150 feet off the ground in old growth trees, and they are suffering from a loss of habitat.",4,3,10/22/92,,,,,,,,
-122.8046477,45.3939527,0,04.03 Nutria,"Commonly seen in waterways around Oregon, Nutria are a non-native species that originally came from South America. They were introduced to the state in the 1950's to be bred and raised for their fur. Some breeders released their stock into the wild, creating problems for farmers and native habitat that continue to this day.",4,3,10/22/92,,,,,,,,
,,0,04.03 Truffling,"The North American Truffling Society heads out into the Oregon woods to hunt for truffles. These fungi, prized in the culinary world, grow just under surface on the forest floor.",4,3,10/22/92,,,,,,,,
-121.5560235,44.6752315,0,04.04 Bull Trout,"After the turn of the century deteriorating habitats, overfishing, competition from other species, and even intentional killing has decimated the once plentiful bull trout population. As fish eaters with a ""drab"" name, scientists reason that the Bull Trout is a misunderstood and under-appreciated species of fish in Oregon. By implanting transmitting devices in the fish, scientists hope to help the bull trout by learning more about them.",4,4,10/29/92,,,,,,,,
-119.6033322,42.5003925,0,04.04 Hart Mountain Antelope Refuge,Travel to Oregon's high desert country for a look at the vast wildlife refuge. The Hart Mountain Antelope Refuge was established in 1936 as a sanctuary for the pronghorn antelope. The land around Hart Mountain is also home to some 330 other species of wildlife.,4,4,10/29/92,,,,,,,,
-123.0110286,44.9597314,0,04.04 Oregon State Fair,Get a rare glimpse behind the scenes as we follow the Alexander family as they compete at the Oregon State Fair with their pigs. Learn about the rewards of cooperation and discipline in raising and caring for the animals.,4,4,10/29/92,,,,,,,,
-121.2345951,44.3990773,0,04.05 Crooked River Gorge Cleanup,"The rugged Crooked River Gorge near Bend attracts nature-lovers because it is so remote. But that same remoteness makes it tempting to people who want to dump garbage. A group of volunteers come to clean up the gorge, hiking in and in some cases climbing and rappelling down cliffs.",4,5,11/5/92,,,,,,,,
-120.2420403,42.6318753,0,04.05 Lake Abert,"Oregon's only saltwater lake is a desolate place that is a popular stopover for migratory waterfowl. It's located near Valley Falls in south central Oregon. The Chewaucan River flows into Abert Lake, but no water flows out, so minerals concentrate in the lake. The water is very salty and alkaline but supports a population of brine shrimp. It is also the work site of a man who earns his living catching and selling brine shrimp.",4,5,11/5/92,,,,,,,,
-117.2070406,45.2771461,0,04.05 Wallowa Gondola,"Every year over 27,000 visitors take the trip to the 8,000 foot top of Mt. Howard in the scenic Wallowa Mountains near Joseph, OR. The tram has one of the steepest vertical ascents in the U.S. and has been running for over 20 years. Maintenance of the 27,000 tons of cable is vital. Follow a crew of workers as it looks for worn out parts high above the tree tops. Appreciate the exquisite beauty of these mountains in the northeast corner of Oregon.",4,5,11/5/92,,,,,,,,
-121.9085718,44.4315449,0,04.06 Disappearing Frogs,"Many species of amphibians such as the spotted and cascade frogs and the western toad are disappearing in Oregon and may soon be extinct. Scientists suspect that environmental factors, such as the depleted ozone layer and higher levels of uv radiation may be contributing to their decline.",4,6,11/12/92,,,,,,,,
-122.6167988,45.3534339,0,04.06 Eel Harvest,"Despite cold water and slippery rocks, hard souls submerge themselves in pounding waterfalls to capture Lamprey eels at the base of the Willamette Falls. Although the number of Lamprey eels has been declining over the years, it's not because of people like the Scott Brothers or the members of Native American tribes who capture them. Similar to Salmon Lamprey require pristine streams in order to spawn, which are becoming harder and harder to find.",4,6,11/12/92,,,,,,,,
